,sales,order_id,order_date,customer_id,segment,category,sub_category,quantity,profit
276,1363.96,CA-2016-169103,2016-03-08,ZC-21910,Consumer,Technology,Phones,5,85.2475
277,1362.9,CA-2016-144764,2016-09-02,RL-19615,Consumer,Technology,Machines,3,-19.47
278,1359.96,CA-2017-147760,2017-11-04,KL-16555,Corporate,Technology,Phones,5,118.9965
279,1352.3976,CA-2015-141243,2015-01-03,AH-10465,Consumer,Furniture,Bookcases,9,-437.5404
280,1352.032,CA-2016-138968,2016-03-15,FC-14335,Corporate,Furniture,Chairs,4,84.502
281,1350.12,CA-2016-110492,2016-02-12,JS-15880,Consumer,Office Supplies,Storage,6,175.5156
282,1349.91,CA-2014-125997,2014-09-20,MW-18220,Consumer,Technology,Phones,9,661.4559
283,1349.85,CA-2016-165848,2016-06-04,EN-13780,Consumer,Technology,Machines,3,364.4595
284,1348.704,CA-2015-113404,2015-07-16,EM-13810,Corporate,Furniture,Chairs,6,-219.1644
285,1347.52,CA-2017-107167,2017-06-10,ND-18460,Corporate,Office Supplies,Storage,8,84.22
286,1345.485,CA-2015-105571,2015-11-07,CP-12340,Corporate,Office Supplies,Binders,5,-1031.5385
287,1336.829,CA-2017-117457,2017-12-08,KH-16510,Consumer,Furniture,Bookcases,13,31.4548
288,1336.44,CA-2016-105732,2016-09-13,AG-10270,Consumer,Furniture,Furnishings,14,387.5676
289,1335.68,CA-2016-113243,2016-06-10,OT-18730,Consumer,Furniture,Tables,4,-217.048
290,1332.496,CA-2017-105851,2017-03-13,SE-20110,Consumer,Office Supplies,Supplies,2,-299.8116
291,1325.85,CA-2014-126403,2014-09-09,RR-19525,Corporate,Office Supplies,Storage,5,238.653
292,1325.85,CA-2014-157147,2014-01-13,BD-11605,Consumer,Office Supplies,Storage,5,238.653
293,1325.85,US-2015-114741,2015-12-06,IL-15100,Consumer,Office Supplies,Storage,5,238.653
294,1325.76,CA-2016-149279,2016-04-24,CL-12700,Home Office,Furniture,Chairs,6,149.148
295,1325.76,CA-2014-154893,2014-12-21,GM-14440,Consumer,Furniture,Chairs,6,149.148
296,1323.9,CA-2015-110863,2015-11-17,AA-10645,Consumer,Furniture,Chairs,5,383.931
297,1322.93,CA-2014-128146,2014-06-21,DB-13060,Consumer,Technology,Phones,7,357.1911
298,1322.352,CA-2017-102750,2017-09-04,GM-14695,Corporate,Furniture,Tables,3,-99.1764
299,1319.96,US-2016-138408,2016-11-18,KC-16255,Corporate,Technology,Accessories,4,527.984
300,1319.8,CA-2017-127397,2017-02-24,ES-14080,Corporate,Technology,Accessories,5,214.4675
301,1317.492,CA-2016-111213,2016-04-01,FP-14320,Consumer,Furniture,Chairs,6,292.776
302,1299.99,US-2014-115196,2014-09-09,DL-12925,Consumer,Technology,Machines,2,-571.9956
303,1299.66,CA-2017-100111,2017-09-20,SV-20365,Consumer,Technology,Phones,2,350.9082
304,1298.55,CA-2014-151995,2014-10-13,ZC-21910,Consumer,Furniture,Tables,5,311.652
305,1297.368,CA-2016-101791,2016-05-27,BS-11665,Consumer,Office Supplies,Storage,9,97.3026
306,1295.84,CA-2015-164882,2015-10-31,SG-20080,Consumer,Technology,Phones,4,145.782
307,1295.78,CA-2017-100650,2017-06-29,DK-13225,Corporate,Office Supplies,Storage,2,310.9872
308,1294.75,US-2016-150140,2016-04-06,VM-21685,Home Office,Technology,Phones,5,336.635
309,1293.488,CA-2016-128223,2016-06-14,EB-13705,Corporate,Furniture,Tables,7,80.843
310,1292.94,CA-2017-112515,2017-09-17,AS-10225,Corporate,Furniture,Bookcases,3,77.5764
311,1287.45,CA-2016-134887,2016-03-25,TB-21280,Consumer,Technology,Accessories,5,244.6155
312,1287.45,CA-2017-162015,2017-07-11,KB-16240,Corporate,Technology,Accessories,5,244.6155
313,1287.45,CA-2017-116988,2017-06-27,PW-19030,Corporate,Technology,Accessories,5,244.6155
314,1282.41,CA-2017-157987,2017-09-02,AC-10615,Corporate,Furniture,Chairs,5,213.735
315,1279.968,US-2014-131275,2014-03-18,SC-20050,Home Office,Technology,Machines,4,415.9896
316,1279.165,CA-2016-147137,2016-07-04,AA-10645,Consumer,Furniture,Bookcases,5,225.735
317,1272.63,CA-2016-109869,2016-04-22,TN-21040,Home Office,Furniture,Tables,6,-814.4832
318,1270.99,CA-2016-159891,2016-01-31,BF-11170,Home Office,Office Supplies,Binders,1,635.495
319,1268.82,CA-2015-156482,2015-02-06,IL-15100,Consumer,Furniture,Chairs,9,266.4522
320,1267.65,CA-2016-139269,2016-05-25,JB-16045,Home Office,Office Supplies,Storage,9,152.118
321,1267.53,CA-2015-124450,2015-04-27,GT-14710,Consumer,Furniture,Chairs,3,316.8825
322,1266.86,CA-2016-162355,2016-06-30,PF-19165,Consumer,Furniture,Bookcases,7,291.3778
323,1265.85,CA-2015-157084,2015-12-19,JG-15160,Consumer,Technology,Accessories,3,556.974
324,1263.3,CA-2016-163167,2016-11-28,RF-19345,Corporate,Office Supplies,Storage,6,315.825
325,1261.33,CA-2014-106726,2014-12-06,RS-19765,Corporate,Office Supplies,Storage,7,327.9458
326,1259.97,CA-2017-111556,2017-11-20,CD-11920,Consumer,Technology,Phones,3,327.5922
327,1259.93,CA-2015-109575,2015-09-18,KH-16630,Corporate,Technology,Phones,7,327.5818
328,1256.22,CA-2014-127614,2014-02-11,NF-18385,Consumer,Furniture,Tables,6,75.3732
329,1252.704,CA-2015-119879,2015-11-21,SS-20410,Consumer,Furniture,Tables,8,-480.2032
330,1247.64,CA-2015-111829,2015-03-19,FH-14365,Corporate,Office Supplies,Storage,3,349.3392
331,1247.64,CA-2017-128265,2017-11-17,VW-21775,Corporate,Office Supplies,Storage,3,349.3392
332,1245.86,CA-2017-122693,2017-02-19,NH-18610,Corporate,Office Supplies,Appliances,7,361.2994
333,1242.9,CA-2017-111689,2017-11-30,HP-14815,Home Office,Furniture,Chairs,5,262.39
334,1228.465,CA-2014-140858,2014-06-28,CA-12775,Consumer,Furniture,Chairs,5,0.0
335,1227.9984,CA-2015-133585,2015-03-01,CM-12715,Corporate,Furniture,Bookcases,6,-36.1176
336,1219.96,CA-2016-163573,2016-11-24,AC-10450,Consumer,Office Supplies,Binders,5,381.2375
337,1218.735,CA-2014-127446,2014-11-25,MC-17590,Corporate,Furniture,Tables,5,-121.8735
338,1217.568,CA-2015-131338,2015-08-09,NP-18325,Consumer,Office Supplies,Binders,2,456.588
339,1217.568,CA-2015-153423,2015-06-22,SW-20455,Consumer,Office Supplies,Binders,2,456.588
340,1215.92,US-2014-118997,2014-04-08,RA-19885,Corporate,Furniture,Tables,8,316.1392
341,1214.85,CA-2014-141796,2014-06-21,JG-15160,Consumer,Technology,Phones,3,352.3065
342,1212.96,CA-2017-105214,2017-06-16,TS-21610,Consumer,Furniture,Chairs,7,90.972
343,1212.96,CA-2014-152100,2014-05-11,VW-21775,Corporate,Furniture,Chairs,8,-69.312
344,1212.848,CA-2015-140410,2015-11-03,CM-12655,Home Office,Technology,Phones,7,106.1242
345,1207.84,US-2017-158526,2017-12-29,KH-16360,Consumer,Furniture,Chairs,8,314.0384
346,1202.94,CA-2014-124688,2014-08-27,CC-12610,Corporate,Furniture,Tables,3,300.735
347,1199.98,CA-2017-151799,2017-12-14,BF-11170,Home Office,Technology,Copiers,2,467.9922
348,1199.976,CA-2017-117457,2017-12-08,KH-16510,Consumer,Technology,Copiers,3,434.9913
349,1199.976,CA-2014-131450,2014-08-08,LR-16915,Consumer,Technology,Copiers,3,434.9913
350,1199.976,CA-2016-110499,2016-04-07,YC-21895,Corporate,Technology,Copiers,3,374.9925
351,1199.976,CA-2016-121370,2016-11-14,EB-14110,Consumer,Technology,Copiers,4,179.9964
352,1199.96,CA-2015-111780,2015-12-25,RA-19285,Consumer,Technology,Copiers,5,224.9925
353,1199.8,CA-2017-137596,2017-09-02,BE-11335,Home Office,Technology,Phones,4,323.946
354,1198.33,CA-2014-111871,2014-03-18,EK-13795,Home Office,Furniture,Bookcases,10,70.49
355,1196.86,CA-2015-137974,2015-04-16,LL-16840,Consumer,Furniture,Furnishings,7,119.686
356,1194.165,CA-2017-142342,2017-07-17,AJ-10795,Corporate,Furniture,Bookcases,5,210.735
357,1188.0,CA-2015-146262,2015-01-02,VW-21775,Corporate,Technology,Machines,9,-950.4
358,1184.72,US-2014-137869,2014-03-28,CV-12295,Consumer,Furniture,Tables,4,106.6248
359,1169.694,CA-2017-121839,2017-09-24,MH-18115,Home Office,Technology,Phones,3,-253.4337
360,1166.92,CA-2015-153549,2015-03-29,SL-20155,Home Office,Furniture,Chairs,5,131.2785
361,1159.056,CA-2017-102379,2017-12-02,BB-11545,Corporate,Furniture,Chairs,9,43.4646
362,1158.12,CA-2015-103835,2015-09-24,SC-20440,Corporate,Office Supplies,Appliances,4,335.8548
363,1158.12,CA-2017-158561,2017-11-11,BB-11545,Corporate,Office Supplies,Appliances,5,130.2885
364,1145.6,CA-2017-130841,2017-07-28,MH-17620,Corporate,Technology,Phones,4,100.24
365,1141.938,CA-2017-115602,2017-12-18,DJ-13630,Consumer,Furniture,Chairs,9,139.5702
366,1141.47,CA-2016-158099,2016-09-03,PK-18910,Home Office,Office Supplies,Binders,5,-760.98
367,1139.92,US-2014-125521,2014-03-14,CK-12325,Home Office,Furniture,Chairs,4,284.98
368,1137.75,CA-2017-126067,2017-08-28,KN-16705,Home Office,Furniture,Tables,5,250.305
369,1133.35,US-2014-117968,2014-08-05,RS-19420,Corporate,Furniture,Chairs,5,294.671
370,1128.39,CA-2016-116911,2016-09-15,JD-16150,Corporate,Furniture,Tables,3,259.5297
371,1127.976,CA-2016-109344,2016-02-08,CH-12070,Home Office,Technology,Phones,3,126.8973
372,1126.02,CA-2017-127432,2017-01-22,AD-10180,Home Office,Office Supplies,Storage,3,56.301
373,1126.02,CA-2016-163167,2016-11-28,RF-19345,Corporate,Office Supplies,Storage,3,56.301
374,1125.488,CA-2014-130428,2014-03-31,TG-21640,Consumer,Furniture,Chairs,7,98.4802
375,1123.92,CA-2015-121720,2015-06-11,JE-15610,Corporate,Furniture,Chairs,5,-182.637
376,1123.128,US-2017-166688,2017-05-20,RD-19480,Consumer,Technology,Phones,9,70.1955
377,1121.568,CA-2016-136406,2016-04-15,BD-11320,Consumer,Furniture,Chairs,2,0.0
378,1119.984,CA-2015-142944,2015-03-06,JL-15850,Consumer,Technology,Copiers,2,377.9946
379,1119.888,CA-2017-130036,2017-08-27,BP-11185,Corporate,Technology,Accessories,14,209.979
380,1117.92,CA-2016-136812,2016-11-18,AW-10930,Home Office,Office Supplies,Storage,4,55.896
381,1117.92,CA-2014-119151,2014-11-25,MP-18175,Home Office,Office Supplies,Storage,4,55.896
382,1117.92,CA-2016-135776,2016-12-23,EH-13765,Corporate,Office Supplies,Storage,4,55.896
383,1117.92,CA-2015-165162,2015-05-14,HG-15025,Consumer,Office Supplies,Storage,4,55.896
384,1115.91,CA-2017-108574,2017-10-07,MG-18145,Consumer,Technology,Accessories,9,200.8638
385,1115.17,CA-2016-132304,2016-06-14,AR-10825,Corporate,Furniture,Tables,7,334.551
386,1114.4,US-2015-161991,2015-09-26,SC-20725,Consumer,Technology,Phones,7,376.11
387,1114.272,CA-2016-142958,2016-12-13,RW-19630,Corporate,Furniture,Tables,4,41.7852
388,1113.504,CA-2014-139192,2014-05-27,LC-16885,Consumer,Technology,Phones,12,125.2692
389,1113.024,CA-2014-106376,2014-12-05,BS-11590,Corporate,Office Supplies,Art,8,111.3024
390,1112.94,US-2016-155768,2016-12-01,LB-16795,Home Office,Office Supplies,Storage,3,222.588
391,1106.91,CA-2015-110016,2015-11-29,BT-11395,Corporate,Furniture,Chairs,9,121.7601
392,1103.97,CA-2014-103100,2014-12-20,AB-10105,Consumer,Office Supplies,Binders,3,496.7865
393,1101.48,CA-2016-114972,2016-11-03,PF-19225,Consumer,Office Supplies,Appliances,4,429.5772
394,1099.96,CA-2015-154956,2015-07-04,IM-15070,Consumer,Technology,Phones,4,285.9896
395,1099.96,CA-2015-166219,2015-08-28,BP-11185,Corporate,Technology,Phones,5,82.497
396,1099.5,CA-2017-150420,2017-06-03,GD-14590,Corporate,Technology,Accessories,10,362.835
397,1097.544,CA-2016-117590,2016-12-08,GH-14485,Corporate,Technology,Phones,7,123.4737
398,1091.93,CA-2016-113607,2016-10-14,PW-19030,Corporate,Technology,Phones,7,272.9825
399,1091.168,CA-2014-166471,2014-08-09,MG-17650,Home Office,Technology,Phones,4,68.198
400,1091.168,CA-2016-126732,2016-09-02,LR-16915,Consumer,Technology,Phones,4,68.198
401,1090.782,CA-2015-124891,2015-07-31,RH-19495,Consumer,Furniture,Tables,7,-290.8752
402,1089.75,CA-2014-126361,2014-08-04,VD-21670,Consumer,Office Supplies,Appliances,3,305.13
403,1089.75,CA-2017-117324,2017-12-08,JP-15520,Consumer,Office Supplies,Appliances,3,305.13
404,1088.792,CA-2016-130946,2016-04-08,ZC-21910,Consumer,Office Supplies,Binders,4,-1850.9464
405,1088.76,CA-2015-104626,2015-09-01,DR-12940,Home Office,Office Supplies,Storage,6,315.7404
406,1087.936,CA-2015-159534,2015-03-20,DH-13075,Corporate,Office Supplies,Binders,8,353.5792
407,1085.42,CA-2016-144218,2016-10-31,JD-15895,Corporate,Office Supplies,Storage,7,282.2092
408,1085.42,CA-2017-164112,2017-06-30,ND-18460,Corporate,Office Supplies,Storage,7,282.2092
409,1085.42,US-2015-116981,2015-03-26,SM-20950,Corporate,Office Supplies,Storage,7,282.2092
410,1082.48,CA-2016-142545,2016-10-28,JD-15895,Corporate,Office Supplies,Storage,8,10.8248
411,1080.096,CA-2014-114251,2014-11-05,MD-17350,Consumer,Office Supplies,Storage,6,-94.5084
412,1079.976,CA-2014-138128,2014-12-09,FP-14320,Consumer,Technology,Copiers,4,125.9972
413,1079.85,CA-2017-152975,2017-09-14,RB-19705,Home Office,Technology,Phones,3,323.955
414,1079.316,US-2017-165456,2017-11-30,TB-21625,Consumer,Furniture,Chairs,6,-15.4188
415,1075.088,CA-2014-154599,2014-04-12,KN-16450,Corporate,Technology,Phones,14,94.0702
416,1071.576,US-2014-148838,2014-03-17,CP-12340,Corporate,Furniture,Tables,4,-553.6476
417,1071.0,CA-2017-162789,2017-09-22,LC-17140,Consumer,Technology,Accessories,9,171.36
418,1067.94,US-2014-147627,2014-01-20,HL-15040,Consumer,Furniture,Chairs,3,224.2674
419,1059.12,CA-2016-123946,2016-09-12,AJ-10795,Corporate,Furniture,Chairs,4,307.1448
420,1056.86,CA-2015-102582,2015-09-15,NW-18400,Consumer,Furniture,Chairs,7,306.4894
421,1056.86,CA-2016-102092,2016-12-09,PM-18940,Consumer,Furniture,Tables,7,158.529
422,1053.164,US-2015-134558,2015-12-19,PM-19135,Home Office,Furniture,Tables,4,-105.3164
423,1049.97,CA-2014-105984,2014-11-24,MY-18295,Corporate,Technology,Phones,5,-209.994
424,1049.93,CA-2014-164315,2014-04-02,RD-19585,Consumer,Technology,Phones,7,293.9804
425,1049.44,CA-2017-123085,2017-03-03,EJ-13720,Consumer,Technology,Accessories,8,440.7648
426,1049.2,CA-2016-115917,2016-05-20,RB-19465,Home Office,Furniture,Furnishings,5,272.792
427,1049.2,CA-2017-117702,2017-11-28,LS-16975,Home Office,Furniture,Furnishings,5,272.792
428,1048.35,US-2017-164056,2017-04-29,FM-14215,Corporate,Furniture,Tables,5,-69.89
429,1044.63,CA-2015-106320,2015-09-25,EB-13870,Consumer,Furniture,Tables,3,240.2649
430,1044.63,US-2017-102890,2017-06-30,SG-20470,Consumer,Furniture,Tables,5,-295.9785
431,1043.92,CA-2016-155516,2016-10-21,MK-17905,Corporate,Furniture,Bookcases,4,271.4192
432,1040.8,CA-2016-158001,2016-08-23,JP-15460,Corporate,Office Supplies,Appliances,5,281.016
433,1039.992,CA-2017-110443,2017-11-21,CK-12205,Consumer,Technology,Machines,1,103.9992
434,1039.728,CA-2016-155978,2016-08-01,TS-21205,Corporate,Technology,Phones,2,90.9762
435,1038.84,CA-2015-130890,2015-11-02,JO-15280,Consumer,Furniture,Tables,5,51.942
436,1036.624,CA-2015-121720,2015-06-11,JE-15610,Corporate,Office Supplies,Storage,2,51.8312
437,1036.624,CA-2016-137743,2016-07-30,KH-16360,Consumer,Office Supplies,Storage,2,51.8312
438,1035.8,CA-2015-145758,2015-10-30,BF-11020,Corporate,Technology,Machines,4,269.308
439,1029.95,CA-2016-105816,2016-12-11,JM-15265,Corporate,Technology,Phones,5,298.6855
440,1025.88,US-2014-123183,2014-11-19,GR-14560,Corporate,Furniture,Bookcases,6,235.9524
441,1024.716,CA-2016-152289,2016-08-26,LC-16930,Corporate,Furniture,Chairs,6,-29.2776
442,1024.38,CA-2015-127509,2015-11-09,AS-10090,Consumer,Furniture,Tables,7,215.1198
443,1023.936,US-2014-119137,2014-07-23,AG-10900,Consumer,Technology,Accessories,8,179.1888
444,1023.332,CA-2017-144491,2017-03-27,CJ-12010,Consumer,Furniture,Bookcases,5,-30.098
445,1022.97,CA-2015-135174,2015-04-30,BP-11230,Consumer,Technology,Phones,5,-255.7425
446,1018.104,US-2015-157154,2015-01-10,MM-17920,Consumer,Furniture,Tables,4,-373.3048
447,1016.792,CA-2016-146633,2016-11-15,TG-21310,Consumer,Office Supplies,Binders,1,381.297
448,1013.832,CA-2014-153913,2014-12-16,KB-16585,Corporate,Furniture,Chairs,9,101.3832
449,1013.488,US-2016-167339,2016-01-21,TD-20995,Consumer,Furniture,Chairs,7,76.0116
450,1012.68,CA-2016-106950,2016-09-02,JE-15715,Consumer,Technology,Accessories,3,303.804
451,1007.979,CA-2016-147375,2016-06-12,PO-19180,Home Office,Technology,Machines,3,43.1991
452,1007.944,CA-2014-103660,2014-08-25,MW-18220,Consumer,Technology,Phones,7,75.5958
453,1007.232,US-2017-110576,2017-11-28,RB-19795,Home Office,Furniture,Furnishings,6,75.5424
454,1006.056,CA-2016-106530,2016-05-08,CL-12565,Consumer,Office Supplies,Storage,3,88.0299
455,1004.976,CA-2015-153388,2015-08-01,PC-19000,Home Office,Furniture,Tables,6,-175.8708
456,1004.024,CA-2017-117457,2017-12-08,KH-16510,Consumer,Furniture,Tables,7,-112.9527
457,1003.62,CA-2017-147956,2017-12-24,AH-10210,Consumer,Office Supplies,Storage,6,0.0
458,1001.584,CA-2017-163006,2017-06-30,GH-14410,Home Office,Technology,Phones,2,125.198
459,1001.584,CA-2016-140249,2016-09-27,SW-20455,Consumer,Technology,Phones,2,125.198
460,1000.02,CA-2017-138380,2017-12-21,YS-21880,Corporate,Office Supplies,Storage,7,290.0058
461,1000.02,CA-2017-119809,2017-08-18,YS-21880,Corporate,Office Supplies,Storage,7,290.0058
462,999.98,CA-2015-156104,2015-12-06,NP-18685,Home Office,Technology,Copiers,2,449.991
463,999.98,CA-2016-166429,2016-09-02,TG-21310,Consumer,Technology,Copiers,2,449.991
464,999.96,CA-2015-135685,2015-11-16,MP-18175,Home Office,Technology,Accessories,4,229.9908
465,999.432,CA-2015-146563,2015-08-24,CB-12025,Consumer,Office Supplies,Storage,7,124.929
466,998.85,CA-2014-121629,2014-11-28,BT-11680,Consumer,Technology,Machines,5,-199.77
467,998.82,CA-2014-143371,2014-12-28,MD-17350,Consumer,Office Supplies,Storage,9,29.9646
468,991.764,CA-2014-159520,2014-06-06,GT-14635,Corporate,Furniture,Tables,3,-347.1174
469,991.2,CA-2015-140984,2015-09-14,CC-12685,Consumer,Office Supplies,Storage,6,257.712
470,989.97,CA-2015-158491,2015-06-04,BP-11155,Consumer,Technology,Accessories,3,395.988
471,981.372,CA-2014-143903,2014-07-20,KM-16375,Home Office,Furniture,Chairs,2,-140.196
472,979.95,CA-2016-168753,2016-05-29,RL-19615,Consumer,Technology,Phones,5,274.386
473,979.95,CA-2015-131338,2015-08-09,NP-18325,Consumer,Technology,Phones,5,274.386
474,979.95,CA-2017-100097,2017-11-26,MN-17935,Consumer,Technology,Phones,5,264.5865
475,979.95,CA-2017-167395,2017-12-02,KM-16720,Consumer,Technology,Phones,5,284.1855
476,978.84,CA-2014-102673,2014-11-01,KH-16630,Corporate,Technology,Phones,9,110.1195
477,977.292,CA-2017-166436,2017-11-24,TS-21370,Corporate,Furniture,Chairs,6,173.7408
478,975.92,CA-2014-107818,2014-09-08,MC-17275,Consumer,Furniture,Chairs,5,121.99
479,975.92,CA-2017-143567,2017-11-02,TB-21175,Corporate,Furniture,Chairs,4,292.776
480,974.988,US-2017-113992,2017-12-14,LC-16885,Consumer,Furniture,Tables,4,-97.4988
481,971.88,CA-2015-166583,2015-06-26,VD-21670,Consumer,Technology,Phones,3,109.3365
482,971.5,CA-2016-131737,2016-03-17,GZ-14470,Consumer,Furniture,Furnishings,5,252.59
483,968.744,CA-2016-162390,2016-12-06,DP-13105,Corporate,Office Supplies,Binders,7,314.8418
484,966.7,CA-2014-146283,2014-09-08,KT-16465,Consumer,Furniture,Chairs,5,-13.81
485,965.85,US-2016-111290,2016-07-22,DK-13375,Consumer,Office Supplies,Storage,5,135.219
486,963.136,CA-2017-131828,2017-02-11,CS-11845,Corporate,Furniture,Chairs,4,108.3528
487,962.08,CA-2015-120621,2015-03-21,JW-16075,Consumer,Office Supplies,Appliances,4,156.338
488,961.48,CA-2016-112697,2016-12-18,AH-10195,Corporate,Office Supplies,Supplies,5,-204.3145
489,959.984,CA-2015-137946,2015-09-01,DB-13615,Consumer,Technology,Copiers,2,335.9944
490,959.984,CA-2017-157966,2017-03-13,SU-20665,Home Office,Technology,Copiers,2,335.9944
491,959.984,CA-2017-100622,2017-11-03,DK-13090,Consumer,Technology,Copiers,2,311.9948
492,959.968,US-2016-164630,2016-01-04,EB-13975,Corporate,Technology,Copiers,4,119.996
493,957.5775,US-2015-108966,2015-10-11,SO-20335,Consumer,Furniture,Tables,5,-383.031
494,956.6648,US-2016-110170,2016-09-27,HM-14860,Corporate,Furniture,Bookcases,7,-225.0976
495,956.6648,US-2016-131611,2016-11-05,EP-13915,Consumer,Furniture,Bookcases,7,-225.0976
496,947.17,CA-2015-142601,2015-04-18,DE-13255,Home Office,Office Supplies,Storage,7,9.4717
497,946.764,CA-2014-148383,2014-12-27,RP-19390,Consumer,Office Supplies,Binders,6,-694.2936
498,946.344,CA-2015-126697,2015-09-21,SV-20815,Corporate,Technology,Phones,7,118.293
499,946.344,CA-2015-110548,2015-05-04,AH-10690,Corporate,Technology,Phones,7,118.293
500,945.036,CA-2014-165764,2014-11-03,SH-20395,Consumer,Furniture,Tables,6,-299.2614
501,944.93,CA-2016-114104,2016-11-20,NP-18670,Consumer,Technology,Phones,7,236.2325
502,942.784,CA-2017-115882,2017-09-14,DB-13555,Corporate,Office Supplies,Appliances,4,94.2784
503,934.956,CA-2017-150910,2017-12-22,JL-15130,Consumer,Furniture,Tables,6,-249.3216
504,933.536,CA-2016-112669,2016-04-14,KT-16465,Consumer,Furniture,Chairs,4,105.0228
505,933.408,CA-2017-132290,2017-03-10,MD-17350,Consumer,Furniture,Tables,4,-173.3472
506,933.262,CA-2017-102204,2017-05-01,CJ-12010,Consumer,Furniture,Tables,4,-458.1468
507,931.176,CA-2017-104640,2017-11-10,FH-14275,Corporate,Office Supplies,Binders,3,314.2719
508,931.176,US-2017-106145,2017-09-26,RA-19885,Corporate,Office Supplies,Binders,3,314.2719
509,918.785,CA-2015-146563,2015-08-24,CB-12025,Consumer,Furniture,Tables,5,-118.1295
510,917.9235,CA-2017-112753,2017-06-18,CC-12670,Consumer,Furniture,Bookcases,9,75.5937
511,915.136,US-2015-139675,2015-03-13,NF-18595,Home Office,Furniture,Chairs,4,102.9528
512,915.136,CA-2016-101672,2016-10-03,DB-12910,Home Office,Furniture,Chairs,4,102.9528
